Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,1/23/2017 21:00,2017,1,23,21,81,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 22:00,2017,1,23,22,89,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 23:00,2017,1,23,23,82,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 0:00,2017,1,24,0,84,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 1:00,2017,1,24,1,108,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 2:00,2017,1,24,2,152,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 3:00,2017,1,24,3,156,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 4:00,2017,1,24,4,224,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 5:00,2017,1,24,5,245,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 6:00,2017,1,24,6,256,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 7:00,2017,1,24,7,270,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 8:00,2017,1,24,8,260,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 9:00,2017,1,24,9,262,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 10:00,2017,1,24,10,289,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 11:00,2017,1,24,11,250,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 12:00,2017,1,24,12,165,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 13:00,2017,1,24,13,147,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 14:00,2017,1,24,14,157,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 15:00,2017,1,24,15,128,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 16:00,2017,1,24,16,97,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 17:00,2017,1,24,17,71,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 18:00,2017,1,24,18,87,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 19:00,2017,1,24,19,105,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 20:00,2017,1,24,20,95,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 21:00,2017,1,24,21,99,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 22:00,2017,1,24,22,93,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 23:00,2017,1,24,23,152,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 0:00,2017,1,25,0,169,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 1:00,2017,1,25,1,177,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 2:00,2017,1,25,2,184,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 3:00,2017,1,25,3,211,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 4:00,2017,1,25,4,193,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 5:00,2017,1,25,5,192,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 6:00,2017,1,25,6,195,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 7:00,2017,1,25,7,194,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 8:00,2017,1,25,8,188,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 9:00,2017,1,25,9,207,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 10:00,2017,1,25,10,239,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 11:00,2017,1,25,11,195,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 12:00,2017,1,25,12,143,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 13:00,2017,1,25,13,108,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 14:00,2017,1,25,14,116,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 15:00,2017,1,25,15,128,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 16:00,2017,1,25,16,109,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 17:00,2017,1,25,17,89,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 18:00,2017,1,25,18,133,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 19:00,2017,1,25,19,145,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 20:00,2017,1,25,20,154,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 21:00,2017,1,25,21,106,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 22:00,2017,1,25,22,91,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 23:00,2017,1,25,23,79,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 0:00,2017,1,26,0,91,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 1:00,2017,1,26,1,87,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 2:00,2017,1,26,2,94,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 3:00,2017,1,26,3,83,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 4:00,2017,1,26,4,86,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 5:00,2017,1,26,5,89,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 6:00,2017,1,26,6,88,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 7:00,2017,1,26,7,84,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 8:00,2017,1,26,8,98,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 9:00,2017,1,26,9,100,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 10:00,2017,1,26,10,100,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 11:00,2017,1,26,11,99,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 12:00,2017,1,26,12,97,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 13:00,2017,1,26,13,133,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 14:00,2017,1,26,14,129,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 15:00,2017,1,26,15,118,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 16:00,2017,1,26,16,21,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 17:00,2017,1,26,17,26,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 18:00,2017,1,26,18,30,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 19:00,2017,1,26,19,55,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 20:00,2017,1,26,20,49,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 21:00,2017,1,26,21,48,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 22:00,2017,1,26,22,32,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/26/2017 23:00,2017,1,26,23,26,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 0:00,2017,1,27,0,16,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 1:00,2017,1,27,1,18,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 2:00,2017,1,27,2,16,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 3:00,2017,1,27,3,20,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 4:00,2017,1,27,4,10,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 5:00,2017,1,27,5,13,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 6:00,2017,1,27,6,27,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 7:00,2017,1,27,7,34,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 8:00,2017,1,27,8,27,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 9:00,2017,1,27,9,36,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 10:00,2017,1,27,10,61,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 11:00,2017,1,27,11,56,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 12:00,2017,1,27,12,36,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 13:00,2017,1,27,13,30,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 14:00,2017,1,27,14,10,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 15:00,2017,1,27,15,43,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 16:00,2017,1,27,16,40,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 17:00,2017,1,27,17,39,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 18:00,2017,1,27,18,41,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 19:00,2017,1,27,19,49,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 20:00,2017,1,27,20,59,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 21:00,2017,1,27,21,74,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 22:00,2017,1,27,22,49,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/27/2017 23:00,2017,1,27,23,72,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 0:00,2017,1,28,0,174,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 1:00,2017,1,28,1,164,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 2:00,2017,1,28,2,55,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 3:00,2017,1,28,3,39,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 4:00,2017,1,28,4,36,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 5:00,2017,1,28,5,25,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 6:00,2017,1,28,6,45,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 7:00,2017,1,28,7,53,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 8:00,2017,1,28,8,53,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 9:00,2017,1,28,9,71,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 10:00,2017,1,28,10,80,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 11:00,2017,1,28,11,40,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 12:00,2017,1,28,12,24,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 13:00,2017,1,28,13,28,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 14:00,2017,1,28,14,29,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 15:00,2017,1,28,15,33,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 16:00,2017,1,28,16,47,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 17:00,2017,1,28,17,52,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 18:00,2017,1,28,18,46,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 19:00,2017,1,28,19,53,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 20:00,2017,1,28,20,38,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 21:00,2017,1,28,21,32,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 22:00,2017,1,28,22,57,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/28/2017 23:00,2017,1,28,23,39,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 0:00,2017,1,29,0,45,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 1:00,2017,1,29,1,42,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 2:00,2017,1,29,2,30,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 3:00,2017,1,29,3,29,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 4:00,2017,1,29,4,26,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 5:00,2017,1,29,5,31,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 6:00,2017,1,29,6,145,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 7:00,2017,1,29,7,108,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 8:00,2017,1,29,8,88,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 9:00,2017,1,29,9,69,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 10:00,2017,1,29,10,66,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 11:00,2017,1,29,11,51,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 12:00,2017,1,29,12,51,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 13:00,2017,1,29,13,35,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 14:00,2017,1,29,14,24,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 15:00,2017,1,29,15,19,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 16:00,2017,1,29,16,15,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 17:00,2017,1,29,17,25,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 18:00,2017,1,29,18,21,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 19:00,2017,1,29,19,22,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 20:00,2017,1,29,20,28,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 21:00,2017,1,29,21,21,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 22:00,2017,1,29,22,24,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/29/2017 23:00,2017,1,29,23,24,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 0:00,2017,1,30,0,33,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 1:00,2017,1,30,1,39,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 2:00,2017,1,30,2,26,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 3:00,2017,1,30,3,38,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 4:00,2017,1,30,4,26,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 5:00,2017,1,30,5,16,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 6:00,2017,1,30,6,22,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 7:00,2017,1,30,7,18,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 8:00,2017,1,30,8,26,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 9:00,2017,1,30,9,26,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 10:00,2017,1,30,10,18,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 11:00,2017,1,30,11,31,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 12:00,2017,1,30,12,33,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 13:00,2017,1,30,13,34,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 14:00,2017,1,30,14,34,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 15:00,2017,1,30,15,40,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 16:00,2017,1,30,16,41,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 17:00,2017,1,30,17,33,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 18:00,2017,1,30,18,38,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 19:00,2017,1,30,19,42,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 20:00,2017,1,30,20,41,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 21:00,2017,1,30,21,45,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 22:00,2017,1,30,22,28,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/30/2017 23:00,2017,1,30,23,38,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 0:00,2017,1,31,0,42,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 1:00,2017,1,31,1,55,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 2:00,2017,1,31,2,66,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 3:00,2017,1,31,3,102,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 4:00,2017,1,31,4,100,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 5:00,2017,1,31,5,102,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 6:00,2017,1,31,6,115,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 7:00,2017,1,31,7,123,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 8:00,2017,1,31,8,117,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 9:00,2017,1,31,9,143,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 10:00,2017,1,31,10,146,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 11:00,2017,1,31,11,169,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 12:00,2017,1,31,12,112,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 13:00,2017,1,31,13,72,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 14:00,2017,1,31,14,47,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 15:00,2017,1,31,15,44,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 16:00,2017,1,31,16,47,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 17:00,2017,1,31,17,42,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 18:00,2017,1,31,18,34,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 19:00,2017,1,31,19,52,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 20:00,2017,1,31,20,54,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 21:00,2017,1,31,21,56,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 22:00,2017,1,31,22,32,?g/m?,1 Hr,Valid
Shenyang,PM2.5,1/31/2017 23:00,2017,1,31,23,38,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 0:00,2017,2,1,0,8,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 1:00,2017,2,1,1,10,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 2:00,2017,2,1,2,13,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 3:00,2017,2,1,3,8,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 4:00,2017,2,1,4,9,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 5:00,2017,2,1,5,16,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 6:00,2017,2,1,6,17,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 7:00,2017,2,1,7,26,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 8:00,2017,2,1,8,21,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 9:00,2017,2,1,9,25,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 10:00,2017,2,1,10,33,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 11:00,2017,2,1,11,32,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 12:00,2017,2,1,12,15,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 13:00,2017,2,1,13,13,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 14:00,2017,2,1,14,17,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 15:00,2017,2,1,15,7,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 16:00,2017,2,1,16,18,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 17:00,2017,2,1,17,34,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 18:00,2017,2,1,18,35,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 19:00,2017,2,1,19,40,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 20:00,2017,2,1,20,50,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 21:00,2017,2,1,21,53,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 22:00,2017,2,1,22,57,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/1/2017 23:00,2017,2,1,23,63,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 0:00,2017,2,2,0,74,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 1:00,2017,2,2,1,69,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 2:00,2017,2,2,2,54,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 3:00,2017,2,2,3,48,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 4:00,2017,2,2,4,71,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 5:00,2017,2,2,5,54,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 6:00,2017,2,2,6,60,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 7:00,2017,2,2,7,74,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 8:00,2017,2,2,8,77,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 9:00,2017,2,2,9,91,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 10:00,2017,2,2,10,113,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 11:00,2017,2,2,11,116,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 12:00,2017,2,2,12,94,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 13:00,2017,2,2,13,74,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 14:00,2017,2,2,14,55,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 15:00,2017,2,2,15,43,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 16:00,2017,2,2,16,48,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 17:00,2017,2,2,17,59,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 18:00,2017,2,2,18,80,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 19:00,2017,2,2,19,78,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 20:00,2017,2,2,20,89,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 21:00,2017,2,2,21,113,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 22:00,2017,2,2,22,140,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/2/2017 23:00,2017,2,2,23,138,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 0:00,2017,2,3,0,145,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 1:00,2017,2,3,1,141,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 2:00,2017,2,3,2,140,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 3:00,2017,2,3,3,120,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 4:00,2017,2,3,4,126,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 5:00,2017,2,3,5,138,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 6:00,2017,2,3,6,149,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 7:00,2017,2,3,7,144,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 8:00,2017,2,3,8,166,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 9:00,2017,2,3,9,154,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 10:00,2017,2,3,10,194,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 11:00,2017,2,3,11,201,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 12:00,2017,2,3,12,175,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 13:00,2017,2,3,13,126,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 14:00,2017,2,3,14,108,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 15:00,2017,2,3,15,119,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 16:00,2017,2,3,16,105,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 17:00,2017,2,3,17,151,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 18:00,2017,2,3,18,155,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 19:00,2017,2,3,19,122,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 20:00,2017,2,3,20,113,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 21:00,2017,2,3,21,106,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 22:00,2017,2,3,22,95,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/3/2017 23:00,2017,2,3,23,95,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/4/2017 0:00,2017,2,4,0,90,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/4/2017 1:00,2017,2,4,1,103,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/4/2017 2:00,2017,2,4,2,100,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/4/2017 3:00,2017,2,4,3,102,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/4/2017 4:00,2017,2,4,4,115,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/4/2017 5:00,2017,2,4,5,124,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/4/2017 6:00,2017,2,4,6,120,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/4/2017 7:00,2017,2,4,7,122,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/4/2017 8:00,2017,2,4,8,140,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/4/2017 9:00,2017,2,4,9,150,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/4/2017 10:00,2017,2,4,10,192,?g/m?,1 Hr,Valid
Shenyang,PM2.5,2/4/2017 11:00,2017,2,4,11,164,?g/m?,1 Hr,Valid
