Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,2/6/2017 21:00,2017,2,6,21,31,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/6/2017 22:00,2017,2,6,22,38,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/6/2017 23:00,2017,2,6,23,41,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 0:00,2017,2,7,0,49,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 1:00,2017,2,7,1,65,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 2:00,2017,2,7,2,70,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 3:00,2017,2,7,3,70,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 4:00,2017,2,7,4,64,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 5:00,2017,2,7,5,78,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 6:00,2017,2,7,6,61,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 7:00,2017,2,7,7,57,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 8:00,2017,2,7,8,70,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 9:00,2017,2,7,9,65,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 10:00,2017,2,7,10,82,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 11:00,2017,2,7,11,57,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 12:00,2017,2,7,12,40,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 13:00,2017,2,7,13,43,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 14:00,2017,2,7,14,48,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 15:00,2017,2,7,15,46,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 16:00,2017,2,7,16,52,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 17:00,2017,2,7,17,101,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 18:00,2017,2,7,18,114,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 19:00,2017,2,7,19,110,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 20:00,2017,2,7,20,115,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 21:00,2017,2,7,21,122,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 22:00,2017,2,7,22,124,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/7/2017 23:00,2017,2,7,23,113,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 0:00,2017,2,8,0,113,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 1:00,2017,2,8,1,126,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 2:00,2017,2,8,2,116,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 3:00,2017,2,8,3,117,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 4:00,2017,2,8,4,131,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 5:00,2017,2,8,5,97,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 6:00,2017,2,8,6,76,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 7:00,2017,2,8,7,42,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 8:00,2017,2,8,8,18,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 9:00,2017,2,8,9,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 10:00,2017,2,8,10,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 11:00,2017,2,8,11,14,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 12:00,2017,2,8,12,16,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 13:00,2017,2,8,13,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 14:00,2017,2,8,14,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 15:00,2017,2,8,15,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 16:00,2017,2,8,16,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 17:00,2017,2,8,17,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 18:00,2017,2,8,18,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 19:00,2017,2,8,19,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 20:00,2017,2,8,20,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 21:00,2017,2,8,21,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 22:00,2017,2,8,22,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/8/2017 23:00,2017,2,8,23,4,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 0:00,2017,2,9,0,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 1:00,2017,2,9,1,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 2:00,2017,2,9,2,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 3:00,2017,2,9,3,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 4:00,2017,2,9,4,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 5:00,2017,2,9,5,4,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 6:00,2017,2,9,6,2,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 7:00,2017,2,9,7,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 8:00,2017,2,9,8,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 9:00,2017,2,9,9,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 10:00,2017,2,9,10,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 11:00,2017,2,9,11,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 12:00,2017,2,9,12,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 13:00,2017,2,9,13,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 14:00,2017,2,9,14,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 15:00,2017,2,9,15,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 16:00,2017,2,9,16,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 17:00,2017,2,9,17,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 18:00,2017,2,9,18,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 19:00,2017,2,9,19,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 20:00,2017,2,9,20,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 21:00,2017,2,9,21,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 22:00,2017,2,9,22,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/9/2017 23:00,2017,2,9,23,3,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 0:00,2017,2,10,0,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 1:00,2017,2,10,1,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 2:00,2017,2,10,2,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 3:00,2017,2,10,3,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 4:00,2017,2,10,4,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 5:00,2017,2,10,5,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 6:00,2017,2,10,6,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 7:00,2017,2,10,7,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 8:00,2017,2,10,8,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 9:00,2017,2,10,9,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 10:00,2017,2,10,10,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 11:00,2017,2,10,11,23,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 12:00,2017,2,10,12,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 13:00,2017,2,10,13,18,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 14:00,2017,2,10,14,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 15:00,2017,2,10,15,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 16:00,2017,2,10,16,14,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 17:00,2017,2,10,17,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 18:00,2017,2,10,18,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 19:00,2017,2,10,19,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 20:00,2017,2,10,20,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 21:00,2017,2,10,21,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 22:00,2017,2,10,22,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/10/2017 23:00,2017,2,10,23,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 0:00,2017,2,11,0,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 1:00,2017,2,11,1,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 2:00,2017,2,11,2,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 3:00,2017,2,11,3,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 4:00,2017,2,11,4,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 5:00,2017,2,11,5,14,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 6:00,2017,2,11,6,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 7:00,2017,2,11,7,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 8:00,2017,2,11,8,22,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 9:00,2017,2,11,9,34,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 10:00,2017,2,11,10,30,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 11:00,2017,2,11,11,28,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 12:00,2017,2,11,12,18,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 13:00,2017,2,11,13,18,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 14:00,2017,2,11,14,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 15:00,2017,2,11,15,14,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 16:00,2017,2,11,16,16,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 17:00,2017,2,11,17,33,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 18:00,2017,2,11,18,51,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 19:00,2017,2,11,19,50,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 20:00,2017,2,11,20,81,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 21:00,2017,2,11,21,105,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 22:00,2017,2,11,22,250,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/11/2017 23:00,2017,2,11,23,-999,?g/m?,1 Hr,Missing
Beijing,PM2.5,2/12/2017 0:00,2017,2,12,0,280,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 1:00,2017,2,12,1,301,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 2:00,2017,2,12,2,259,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 3:00,2017,2,12,3,161,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 4:00,2017,2,12,4,115,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 5:00,2017,2,12,5,81,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 6:00,2017,2,12,6,55,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 7:00,2017,2,12,7,77,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 8:00,2017,2,12,8,96,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 9:00,2017,2,12,9,105,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 10:00,2017,2,12,10,127,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 11:00,2017,2,12,11,173,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 12:00,2017,2,12,12,163,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 13:00,2017,2,12,13,146,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 14:00,2017,2,12,14,150,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 15:00,2017,2,12,15,161,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 16:00,2017,2,12,16,110,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 17:00,2017,2,12,17,127,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 18:00,2017,2,12,18,122,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 19:00,2017,2,12,19,129,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 20:00,2017,2,12,20,113,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 21:00,2017,2,12,21,133,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 22:00,2017,2,12,22,160,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/12/2017 23:00,2017,2,12,23,178,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 0:00,2017,2,13,0,187,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 1:00,2017,2,13,1,207,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 2:00,2017,2,13,2,234,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 3:00,2017,2,13,3,225,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 4:00,2017,2,13,4,211,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 5:00,2017,2,13,5,152,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 6:00,2017,2,13,6,110,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 7:00,2017,2,13,7,113,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 8:00,2017,2,13,8,96,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 9:00,2017,2,13,9,88,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 10:00,2017,2,13,10,59,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 11:00,2017,2,13,11,36,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 12:00,2017,2,13,12,34,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 13:00,2017,2,13,13,29,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 14:00,2017,2,13,14,27,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 15:00,2017,2,13,15,27,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 16:00,2017,2,13,16,26,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 17:00,2017,2,13,17,-999,?g/m?,1 Hr,Missing
Beijing,PM2.5,2/13/2017 18:00,2017,2,13,18,18,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 19:00,2017,2,13,19,89,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 20:00,2017,2,13,20,123,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 21:00,2017,2,13,21,132,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 22:00,2017,2,13,22,181,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/13/2017 23:00,2017,2,13,23,175,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 0:00,2017,2,14,0,183,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 1:00,2017,2,14,1,152,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 2:00,2017,2,14,2,168,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 3:00,2017,2,14,3,155,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 4:00,2017,2,14,4,148,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 5:00,2017,2,14,5,148,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 6:00,2017,2,14,6,147,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 7:00,2017,2,14,7,138,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 8:00,2017,2,14,8,153,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 9:00,2017,2,14,9,161,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 10:00,2017,2,14,10,190,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 11:00,2017,2,14,11,210,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 12:00,2017,2,14,12,226,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 13:00,2017,2,14,13,197,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 14:00,2017,2,14,14,196,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 15:00,2017,2,14,15,199,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 16:00,2017,2,14,16,208,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 17:00,2017,2,14,17,204,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 18:00,2017,2,14,18,203,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 19:00,2017,2,14,19,204,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 20:00,2017,2,14,20,227,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 21:00,2017,2,14,21,229,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 22:00,2017,2,14,22,237,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/14/2017 23:00,2017,2,14,23,257,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 0:00,2017,2,15,0,266,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 1:00,2017,2,15,1,249,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 2:00,2017,2,15,2,237,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 3:00,2017,2,15,3,228,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 4:00,2017,2,15,4,235,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 5:00,2017,2,15,5,248,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 6:00,2017,2,15,6,240,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 7:00,2017,2,15,7,232,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 8:00,2017,2,15,8,229,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 9:00,2017,2,15,9,228,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 10:00,2017,2,15,10,238,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 11:00,2017,2,15,11,264,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 12:00,2017,2,15,12,242,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 13:00,2017,2,15,13,215,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 14:00,2017,2,15,14,215,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 15:00,2017,2,15,15,217,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 16:00,2017,2,15,16,216,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 17:00,2017,2,15,17,235,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 18:00,2017,2,15,18,242,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 19:00,2017,2,15,19,243,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 20:00,2017,2,15,20,252,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 21:00,2017,2,15,21,263,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 22:00,2017,2,15,22,260,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/15/2017 23:00,2017,2,15,23,267,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 0:00,2017,2,16,0,271,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 1:00,2017,2,16,1,254,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 2:00,2017,2,16,2,270,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 3:00,2017,2,16,3,256,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 4:00,2017,2,16,4,264,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 5:00,2017,2,16,5,259,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 6:00,2017,2,16,6,266,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 7:00,2017,2,16,7,248,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 8:00,2017,2,16,8,179,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 9:00,2017,2,16,9,143,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 10:00,2017,2,16,10,93,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 11:00,2017,2,16,11,19,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 12:00,2017,2,16,12,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 13:00,2017,2,16,13,14,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 14:00,2017,2,16,14,14,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 15:00,2017,2,16,15,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 16:00,2017,2,16,16,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 17:00,2017,2,16,17,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 18:00,2017,2,16,18,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 19:00,2017,2,16,19,14,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 20:00,2017,2,16,20,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 21:00,2017,2,16,21,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 22:00,2017,2,16,22,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/16/2017 23:00,2017,2,16,23,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 0:00,2017,2,17,0,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 1:00,2017,2,17,1,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 2:00,2017,2,17,2,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 3:00,2017,2,17,3,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 4:00,2017,2,17,4,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 5:00,2017,2,17,5,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 6:00,2017,2,17,6,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 7:00,2017,2,17,7,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 8:00,2017,2,17,8,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 9:00,2017,2,17,9,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 10:00,2017,2,17,10,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 11:00,2017,2,17,11,2,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 12:00,2017,2,17,12,3,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 13:00,2017,2,17,13,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 14:00,2017,2,17,14,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 15:00,2017,2,17,15,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 16:00,2017,2,17,16,35,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 17:00,2017,2,17,17,49,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 18:00,2017,2,17,18,67,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 19:00,2017,2,17,19,70,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 20:00,2017,2,17,20,62,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 21:00,2017,2,17,21,56,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 22:00,2017,2,17,22,57,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/17/2017 23:00,2017,2,17,23,62,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 0:00,2017,2,18,0,71,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 1:00,2017,2,18,1,89,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 2:00,2017,2,18,2,96,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 3:00,2017,2,18,3,107,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 4:00,2017,2,18,4,99,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 5:00,2017,2,18,5,98,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 6:00,2017,2,18,6,91,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 7:00,2017,2,18,7,77,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 8:00,2017,2,18,8,80,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 9:00,2017,2,18,9,89,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 10:00,2017,2,18,10,102,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 11:00,2017,2,18,11,101,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 12:00,2017,2,18,12,85,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 13:00,2017,2,18,13,105,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 14:00,2017,2,18,14,90,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 15:00,2017,2,18,15,90,?g/m?,1 Hr,Valid
Beijing,PM2.5,2/18/2017 16:00,2017,2,18,16,70,?g/m?,1 Hr,Valid
